sentence_id;sentence;dataset
330;Stuck in a Rundown Everyone surrounding the Nationals returned Wednesday to a question that has haunted the team since its days in Montreal: What do we do now?;agnews
331;Palestinians Pick Up Pieces After Israeli Offensive Palestinians picked over the rubble of more than two weeks of fighting in a refugee camp on Saturday after Israeli tanks quit northern Gaza to end a crushing offensive.;agnews
332;Kings Defeat Winless Bulls 113-106 (AP) AP - Peja Stojakovic scored 29 points, Mike Bibby added 27 and the Sacramento Kings kept the Chicago Bulls winless with a 113-106 victory on Tuesday night.;agnews
333;Long-necked dinosaur could have been first stealth hunter A newly discovered fossil may be the remains of one of the first stealth hunters, a swimming dinosaur that could use its long neck to sneak up on prey and strike without warning.;agnews
334;Bulloch is new Scotland skipper GORDON BULLOCH was today named as the new captain of Scotland rugby ahead of the three Abbey Autumn Tests next month writes BILL LOTHIAN.;agnews
335;CANAS CRUISES INTO FINAL Guillermo Canas on Saturday cruised past the only other seeded player remaining in the Heineken Open draw when he routed Jiri Novak to reach the final.;agnews
336;China shuts 1,600 cybercafes A furious China has shut down over 1,600 Internet cafes and arrested people in a bid to curb the menace of content which is harmful to public morality.;agnews
337;Update 1: Six Flags Shares Up on Gates, Redskins Pressure from Microsoft chairman and shareholder Bill Gates over a sagging financial outlook and news that Washington Redskins owner Daniel Snyder has bought nearly 9 percent of Six Flags, Inc.;agnews
338;Former Mexican Police Official Arrested (AP) AP - Federal agents arrested a former government security agent on charges of kidnapping a leftist rebel in 1975, the second former official to arrested in the disappearance of Jesus Piedra.;agnews
339;15 U.S. Agencies Told to Share Earth Data (AP) AP - The White House on Wednesday told 15 federal agencies to better share scientific data about the Earth among themselves and with other nations.;agnews
340;IBM adds four-way 550 server to new i5 product line IBM Corp. bolstered the new eServer i5 server lineup with the i5 550, a new system based on the Power 5 chip that can run multiple operating systems.;agnews
341;Rutan Collects \$10 Million Ansari X Prize Led by Burt Rutan, the designers of SpaceShipOne -- the first privately manned rocket to enter outer space -- received a 150-pound trophy along with a check for \$10 million Saturday.;agnews
342;Sony begins sampling Blu-ray components With the next-generation DVD race hotting up, Sony says that it will begin sampling optical pick-ups featuring blue laser diodes in December this year.;agnews
343;Mendoza in, Youkilis out As if the rivalry weren't chock-full of subplots already, the Red Sox will inject another today when they submit their 25-man roster for the American League Championship Series and replace Kevin Youkilis with Ramiro Mendoza , who won two World Series rings with the Yankees.;agnews
344;United May Offer Malcolm Glazer Seat on Board, Observer Says Manchester United Plc may offer US billionaire Malcolm Glazer a seat on its board if he agrees to drop a takeover bid for a year, the Observer said, citing an unidentified person in the soccer industry.;agnews
345;Gap wants to dress boomer women In the second half of 2005, Gap Inc. plans to launch its first new chain in a decade, a specialty clothing retailer aimed at women over 35 years old, according to a published report Wednesday citing Gap Chief Executive Paul Pressler.;agnews
346;Kerry Criticizes Delay in Hunger Report (AP) AP - The Kerry campaign on Friday criticized the administration for putting off, possibly until after the election, issuing an annual report that could show an increase in the number of households that either don't have access to enough food or have experienced hunger.;agnews
347;Stocks End Up on Economic Growth Reading and Higher Oil Prices Stocks rose today as investors digested a jump in the second-quarter gross domestic product and kept a close eye on lower oil prices.;agnews
348;Iran has nuclear talks in Europe Iranian and European officials meet in Paris in a bid to finalise a compromise on Iran's nuclear programme.;agnews
349;Badgers able to dig deep MADISON, Wis. -- Anthony Davis rushed for two touchdowns and No. 6 Wisconsin beat Northwestern , 24-12, yesterday with star defensive end Erasmus James and his pass-rushing partner Jonathan Welsh on the sideline.;agnews
350;EBay Agrees to Limit Racial Slurs on Auction Site Internet auction house eBay Inc. said on Wednesday it would limit the use of racial slurs after US city officials complained the offensive terms were being used to advertise lawn jockeys and other antiques.;agnews
351;FDA Says Approved Drugs Are Safe (Reuters) Reuters - The U.S. Food and Drug Administration\said on Friday that Senate testimony by a veteran FDA\researcher regarding safety risks for five drugs does not\reflect the views of the agency.;agnews
352;Edwards Calls for Crackdown on Meth Labs (AP) AP - Democratic vice presidential nominee John Edwards called Monday for tighter restrictions on the sale of nonprescription cold medicines that could be used to make methamphetamine.;agnews
353;Sandisk releases flasher flash cards A CALIFORNIAN vendor of flash cards SanDisk has released new memory cards that they say will make a big splash in consumer gizmos like digital cameras and cell phones.;agnews
354;Intel releases Pentium 4 EE 3.46, 925XE chipset for 1066 MHz FSB Intel today announced a faster Pentium 4 of its high-end Extreme Edition (EE) series as well as an updated PCI Express chipset now supporting FSB1066.;agnews
355;No. 1 Davenport Upset at WTA, Sharapova Wins Maria Sharapova of Russia screams after missing a shot in her match against Vera Zvonareva of Russia at the WTA Championships in Los Angeles, Friday, Nov. 12, 2004.;agnews
356;Despite All the Criticism, the B.C.S. Has Produced a Classic Matchup On Tuesday night, when No. 1 Southern California and No. 2 Oklahoma meet in the Orange Bowl, all the foibles about the B.C.S. will move to the background.;agnews
357;China Bans Video Game for Breach of Sovereignty China, sensitive about issues of national sovereignty, has banned a computer sports game that classifies Taiwan, Hong Kong, Macau and Tibet as countries and has threatened to fine Web sites that supply the game and net cafes that let;agnews
358;Microsoft takes down SP2 sharers Microsoft is stopping people getting hold of a key security update via net-based file- sharing systems.;agnews
359;DARPA Awards Contract For Special Air Vehicles The Defense Advanced Research Projects Agency awarded an \$8.9 million contract to three vendors last week to build a prototype for low-flying unmanned aerial vehicles that can work with Army ground combat vehicles to scout ahead of American forces.;agnews
360;On film, Seymour sees more Thursday night is film night for Richard Seymour, and every week he takes someone new to the movies with him.;agnews
361;Cingular clears hurdle for AT T Wireless acquisition WASHINGTON - Cingular Wireless LLC will divest itself of wireless customers and other assets in 13 U.S. markets as a requirement for its \$41 billion acquisition of AT T Wireless Services Inc., according to an consent decree announced Monday by the company and the U.S. Department of Justice (DOJ).;agnews
362;Israel Hints Ousting Arafat Delayed by Gaza Pullout JERUSALEM (Reuters) - Israel renewed its threat on Monday to remove Yasser Arafat but hinted it had delayed taking action against the Palestinian president to avoid complicating a planned withdrawal from the Gaza Strip.;agnews
363;Prebon three to share 70m The three owners of money broker Prebon will share in a 70m windfall following the takeover of the business by Collins Stewart Tullett, the ambitious stockbroker run by Terry Smith.;agnews
364;Blu-ray Disc spec approved Next-generation DVD specification approved, clearing way for manufacturers to produce read-only disks.;agnews
365;Reuters Up on Report Instinet Up for Sale (Reuters) Reuters - Shares in global news and information\provider Reuters Group Plc rose to their highest level since\April after a report Thursday that the firm may sell its U.S.\electronic trading subsidiary, dealers said.;agnews
366;Black moves to privatise Hollinger Black was charged with fraud yesterday by the US Securities and Exchange Commission (SEC), accusing him of using the company as, what they termed, his personal piggy bank.;agnews
367;DONALD TRUMPS STUMBLING HOWELL Luke Donald made a flying start at Carnoustie to leap to the top of the leaderboard on the third morning of the Dunhill Links Championship.;agnews
368;Israeli FM cautions EU not to back new UN vote on barrier Foreign Minister Sylvan Shalom cautioned the European Union Sunday to not back any Palestinian moves to condemn Israel at the United Nations for its controversial West Bank separation barrier.;agnews
369;Techician pleads guilty in ID theft case A computer technician who prosecutors said made possible the largest identity theft in US history, surpassing \$US50 million (\$A71.;agnews
370;Israel strikes Gaza City with missiles An Israeli aircraft fired two missiles into a crowded Gaza City street Thursday night, killing a senior Hamas explosives expert who was blamed in the deaths of dozens of Israelis, according;agnews
371;Intel Delays Digital TV Chips (PC World) PC World - Chip maker postpones yet another product launch.;agnews
372;Congress Sends Bush Tax Cut Bill, Victory WASHINGTON Sept. 24, 2004 - Legislation extending three popular middle-class tax cuts for the rest of the decade sailed through Congress by lopsided votes in both the House and Senate, giving President Bush;agnews
373;Bayer Unit Plea-Bargains in Price Fixing The Bayer Corporation, a subsidiary of the Bayer Group of Germany, has agreed to plead guilty and pay a \$33 million criminal fine for taking part in a conspiracy;agnews
374;Reserve Chief Says Force Not Properly Prepared to Fight War on Terror Lt. Gen. James R. Helmly warned that the Army faced a serious risk of running out of crucial specialists in the reserves who can be involuntarily called up for active duty.;agnews
375;Hot Gunners shoot clear ENGLISH Premier League champion Arsenal opened a five-point lead at the top of the table after a 4-0 thrashing of Charlton Athletic at Highbury yesterday.;agnews
376;Antidepressants and Suicidal Kids Because some antidepressant drugs have been shown to lead to suicidal thoughts among children and teens, the FDA decrees that all manufacturers must carry a warning on their labels.;agnews
377;NFL: Manning Fires Six TD Passes as Colts Rout Lions Peyton Manning threw six touchdown passes, setting a National Football League record with his fifth straight game with at least four TD tosses, as the Indianapolis Colts hammered the Detroit Lions 41-9 in US Thanksgiving Day play in;agnews
378;\$50-plus oil drags on economy Oil prices above \$50 a barrel - and rising - are now starting to adversely affect the economy and consumers in ways that had not been happening only a few months ago.;agnews
379;Novell updates SuSE Linux desktop Novell has officially announced the early November availability of SuSE Professional 9.2, adding mobility features to the distribution including support for Bluetooth and wireless LANs.;agnews
380;Proceed With Caution For the 10 drivers competing in NASCAR's new 10-race playoff, there will be one key goal Sunday in Talladega: staying out of trouble.;agnews
381;Electricity Goes Off Across Bahrain (AP) AP - Electricity went out across Bahrain on Monday, leaving people without air conditioning on a day when temperatures were expected to reach 130, snarling rush hour traffic and sending businesses and the U.S. Navy to their generators.;agnews
382;PeopleSoft, Oracle fight is a canine affair The wrangling between PeopleSoft and Oraclehas once again gone to the dogs.;agnews
383;ProSafe Smart Switch The ProSafe Smart Switch line from NETGEAR is positioned between their unmanaged and fully managed switches and offers basic Web (browser) based management capabilities primarily for small to medium sized businesses.;agnews
384;EMI sales slip on weak release schedule EMI has blamed a weak release schedule for a failure to exploit an improvement in the music sector, with sales falling by more than four times the industry average.;agnews
385;EU wants big cut in North Sea About a fifth of cod fishing grounds in the North Sea would be closed for the whole of next year under draconian proposals by the European commission, published yesterday and designed to replenish seriously depleted stocks.;agnews
386;Hollinger International to refile case against Conrad Black CHICAGO Hollinger International told a federal judge in Chicago today that it intends to refile the bulk of its case against ousted CEO Conrad Black that was dismissed last week.;agnews
387;Alaska to slash 900 jobs Alaska Airlines announced major expense-reduction surgery Thursday, trimming 900 workers from its payroll and closing its maintenance base.;agnews
388;Lawmakers to Get Federal Pay Raise (AP) AP - With little debate, House lawmakers on Tuesday included themselves as part of a pay raise that all federal employees will receive next year.;agnews
389;Mortars Hit Baghdad, US Strikes Sadr City Insurgents in Iraq fired several mortar rounds into central Baghdad Tuesday, as US forces hit insurgent targets in the Sadr City neighborhood.;agnews
390;Blue Chips Inch Up, Oil Rise Caps Gains US blue-chip stocks rose slightly on Friday as government data showed better-than-expected demand in August for durable goods other than transportation equipment, but climbing oil prices limited gains.;agnews
391;Britain Agrees to U.S. Troops Request (AP) AP - Britain agreed Thursday to meet a U.S. request for British troops to be moved into volatile central Iraq, a proposal that has met strong opposition within the governing Labour Party.;agnews
392;UMich Finds Consumer Sentiment Up a Bit (Reuters) Reuters - U.S. consumer sentiment brightened\slightly in November, helped by cheaper gasoline and a better\jobs outlook, a survey released on Wednesday showed.;agnews
393;Blast kills two US soldiers in Afghanistan Two US soldiers were killed and one wounded on Wednesday in a blast caused by an improvised bomb while they were on patrol in central Afghanistan, the US military said.;agnews
394;Bioenvision Files for Drug OK in Europe (Reuters) Reuters - Bioenvision Inc. (BIVN.O) said on\Friday it has submitted an application to European regulators\to market its experimental leukemia drug.;agnews
395;Ontario Finance Minister Says Deficit Is Unchanged at C\$2.2 Bln Ontario Finance Minister Greg Sorbara said government spending and revenue rose almost equally in the first six months of the fiscal year, leaving the provincial budget deficit unchanged;agnews
396;Yanks, Mets close to deal In a change-of-scenery deal, the Yankees are close to a trade that would send left-handed reliever Felix Heredia to the Mets and put Mike Stanton back in pinstripes.;agnews
397;Off-Court Woes Burden Cavaliers' Wagner (AP) AP - Dajuan Wagner often wonders how so many things went wrong at once.;agnews
398;Manufacturing Activity Strong in September NEW YORK Oct. 1, 2004 - Manufacturing activity remained strong in September and construction spending surged to a record high in August, according to a pair of reports issued Friday that provided an optimistic look at the sturdiness of the economy.;agnews
399;UK must build skills to avoid losing jobs to India: Blair Brighton (England), September 29: Prime Minister Tony Blair said on Tuesday Britain must build a new skills base to avoid losing jobs to developing economies like China and India.;agnews
400;Boozer Makes Jazz Debut in Win Over Knicks (AP) AP - Carlos Boozer had eight points and nine rebounds in his first preseason game for Utah, and free agent Keith McLeod finished with 11 points and six assists in the Jazz's 113-89 win over the New York Knicks on Tuesday night.;agnews
401;"Volkswagen Says 'No Room' for Wage Hikes (AP) AP - Automaker Volkswagen said Monday there is ""no room"" for wage increases this year as it prepares for pay talks with Germany's largest industrial union.";agnews
402;First Look: Polaroid's Snazzy Photo Printer Thermal printer produces great-looking snapshots, but they don't come cheap.;agnews
403;Arafat expulsion has never been closer: Israeli FM JERUSALEM - Foreign Minister Silvan Shalom said Thursday that Israel had never been closer to expelling veteran Palestinian leader Yasser Arafat from his West Bank headquarters.;agnews
404;Defeat Throws Doubts Into Outlook of Jets With the victory, the Steelers clinched the A.F.C. North title and maintained their hold on the conference's top playoff seeding.;agnews
405;Update 1: Jamdat Mobile, 51job IPOs Soar in Debuts Chinese recruitment firm 51job Inc. and Jamdat Mobile Inc., a developer of mobile phone applications, shot out of the starting gate in trading activity Wednesday after both companies priced their initial public offerings above expectations.;agnews
406;Irreparable harm Sonar teams were back on the Delaware River on Monday, seeking the cause of the worst oil spill there in a decade as experts fretted about the crude seeping into sensitive streams and tidal marshes along Delaware Bay.;agnews
407;Killing of Hostage Confounds Self-Image of Italians By all accounts here, Enzo Baldoni, the latest victim in Iraq of a videotaped killing at unknown hands, was a kind, light-hearted man.;agnews
408;SGI warns: lower revenue, deeper loss The high-end computer maker says revenue for the first quarter of fiscal 2005 will be lower than previously projected.;agnews
409;Prior in command to make early lead stand up The Cubs continued their bid for a Wild Card spot Monday with an easy victory against the Marlins in the first game of a doubleheader which made up games washed out earlier by Hurricane Frances.;agnews
410;Claims for Gulf Environment Damage Exorbitant-Iraq (Reuters) Reuters - Iraq on Tuesday accused Kuwait and other\neighbors of inflating their already massive claims for\environmental damage due to its 1990 invasion and the Gulf War.;agnews
411;Cyprus planes to destroy locusts Cyprus begins aerial spraying to eradicate swarms of crop-destroying locusts that have arrived from Africa.;agnews
412;Howard Stern to Join Sirius Satellite Radio Top-ranked shock jock Howard Stern says he is leaving Infinity Broadcasting Corp. to join Sirius satellite radio, beginning in January 2006, where he'll get the national audience he has coveted.;agnews
413;Krispy Kreme Posts Loss, Scraps Revenue Forecast (Update5) Krispy Kreme Doughnuts Inc. posted a fiscal third-quarter loss of \$3 million on costs to close stores after same-store sales fell for the first time as a public company.;agnews
414;Cambridge Heart hits a snag Cambridge Heart Inc. , a small, publicly traded company based in Bedford, has suffered a setback in its bid to persuade Medicare to mandate its tests for a registry of implantable defibrillator patients.;agnews
415;Bovina Advances at Generali Ladies Open (AP) AP - Ninth-seeded Elena Bovina beat Jelena Kostanic 6-4, 6-2 Monday to reach the Generali Ladies Open's second round.;agnews
416;Journalist at centre of Kenteris row is stabbed A GREEK journalist, who has been giving evidence in the Konstantinos Kenteris Olympic doping scandal, was yesterday recovering in hospital in Athens after being stabbed and beaten up with iron bars.;agnews
417;UPS Profit Grows But Misses Estimates (Reuters) Reuters - United Parcel Service Inc. \said on Thursday its quarterly profit rose but missed\expectations as shortfalls in its U.S. package business and\rising fuel prices offset strength internationally.;agnews
418;JVC joins the Blu-ray Disc Association 10/12/2004 -- Jobwerx News -- The consumer electronics industry is firmly behind the Blu-ray Disc high-definition optical-disc format and so is JVC.;agnews
419;Firefighters hurt by BA jet fumes Five firefighters are injured dealing with an incident on a London-to-Boston BA flight at a US airport.;agnews
420;Area Codes, Now Divorced From Their Areas It used to be safe to assume that dialing 212 made a phone ring in Manhattan, but in this era of mobile telecommunications, calls connect people, not places.;agnews
421;Jaguar Gets Low Crash Test Score The 2004 Jaguar X-Type got the worst rating of any midsize sedan in side-impact crash tests conducted by the insurance industry.;agnews
422;Auburn Keeps Faith After being left out of the Orange Bowl, Auburn coach Tommy Tuberville hopes a Sugar Bowl win over Virginia Tech can earn his Tigers a share of the national title.;agnews
423;Grizzlies 101 Trail Blazers 82 Wells scored 25 points and the Memphis Grizzlies won on the road for the first time this season by beating the Portland Trail Blazers, 101-to-82.;agnews
424;Jakarta embassy bomber named Indonesian police name the man believed to have bombed Australia's embassy in Jakarta last month.;agnews
425;Twenty Filipinos Found Alive in Rubble After Storm About 20 Filipinos were found alive in the rubble of a collapsed building on Thursday, 10 days after a fierce storm and landslides devastated several eastern and northern provinces, a radio station reported.;agnews
426;'Amazing' Viking cemetery found Archaeologists unearth what is believed to be the first discovery of a Viking burial site in the UK.;agnews
427;Portis Fined for Socks Clinton Portis was fined \$5,000 by the NFL for wearing a pair of red socks last week, violating the league's uniform rules.;agnews
428;PalmSource Agrees To Buy Linux Developer China MobileSoft PalmSource Inc., which has seen its share of the handheld computer market plummet, said on Wednesday that it has agreed to acquire China MobileSoft Ltd.;agnews
429;"Brown seeks out global challenge Chancellor Gordon Brown tells the CBI his mission is to build a ""shared national economic purpose"".";agnews
430;Ponting in Lee plea OPINIONS were split in the Australian camp on the future of Brett Lee after a maverick selection push by captain Ricky Ponting last night.;agnews
431;Canada Beats U.S. 3-1 in Cup Hockey (AP) AP - Vincent Lecavalier, Joe Sakic and Brad Richards scored in the second period to lead Canada to a 3-1 over the United States in a World Cup of Hockey exhibition game Wednesday night.;agnews
432;AL Wrap: Matsui's Late Single Leads Yankees Past Indians NEW YORK (Reuters) - Hideki Matsui drove in the winning run with a ninth-inning single to earn the rallying New York Yankees a 5-4 victory over the host Cleveland Indians in the American League Tuesday.;agnews
433;Hurricane Delays Second Cubs-Marlins Game (AP) AP - The Florida Marlins postponed Saturday's game against the Chicago Cubs as Hurricane Frances moved closer to the east coast of Florida.;agnews
434;Milosevic wins new defence rights Appeal judges in The Hague have ruled that former Yugoslav President Slobodan Milosevic has the right to defend himself but must have stand-by lawyers.;agnews
435;Give back our sacred heritage, Mr Blair Addis Ababa - Ethiopian campaigners pressed British Prime Minister Tony Blair to return sacred Ethiopian objects and ancient artefacts that were looted by British troops more than a century ago.;agnews
436;Suddenly, Auburn may be the team to beat Auburn junior offensive tackle Marcus McNeill sounded a little Zen-like, especially after an afternoon that was anything but non-violent.;agnews
437;CD in Iraq Said to Have U.S. Schools Info WASHINGTON - Federal law enforcement authorities notified six school districts in five states last month that a CD found by the U.S. military in Iraq contained crisis-planning information about their schools, two U.S...;agnews
438;Every reform has its limits AGAIN, Nigeria walks the path of conflict that is not only unnecessary and avoidable, it is potentially harmful and disruptive to the nations social, economic and political stability.;agnews
439;1 Dead 5 Injured at Arafat Mourning Tent in Gaza A shooting at a tent set up for mourners of Yasser Arafat in Gaza City has left at least one security guard dead and five others injured.;agnews
440;Netflix sees Amazon entering DVD rentals Amazon.com plans to enter the DVD rental business in a move that will put the online retail giant in direct competition with Netflix.;agnews
441;Relics Taken in the Crusades Returned after 8 Centuries Pope John Paul II yesterday returned two relics taken during the Crusades, who plundered Istanbul (then Constantinople) in 1204, to Fener Greek Patriarch Bartholomeos as a gesture of friendship with the Orthodox Church.;agnews
442;N Korea plans more blasts BEIJING - North Korea is planning to carry out further explosions as part of a hydroelectric power plant project after two major blasts last week that prompted worries of accidents and nuclear tests, the German ambassador to Pyongyang, who visited the;agnews
443;Hamza charged under UK terror act Muslim cleric Abu Hamza al-Masri has been charged with 16 offences including soliciting to murder and possession of a terrorist document.;agnews
444;Safety sidelined by stress fracture As the Broncos hope to learn more about the return of one standout defensive player this week, they will have to deal with the loss of another defensive leader.;agnews
445;Iraq declares martial law, US bombs Falluja US warplanes pounded Falluja on Monday as ground forces battled guerrillas on the outskirts of the rebel-held city that American and Iraqi forces were poised to storm.;agnews
446;Taiwan AU's profit shrink sharply in third quarter amid dim outlook (AFP) AFP - AU Optronics Corp, the world's third largest flat-panel maker, said its net profit in the third quarter plunged to 4.13 billion Taiwan dollars (122.6 million US) from 14.39 billion in the second.;agnews
447;Camacho Quits As Real Madrid's Coach (AP) AP - Jose Antonio Camacho quit as star-studded Real Madrid's coach after just six games and was replaced Monday by assistant Mariano Garcia Remon.;agnews
448;Violence continues in Fallujah A witness said one of the wounded was a taxi driver who was allegedly shot by American soldiers as he was driving a family back from Baghdad.;agnews
449;World Stock Index at 3-Year High SINGAPORE (Reuters) - MSCI's world stock market index hit its highest level in over three years on Friday as weaker oil prices eased pressure on the global economy, while the yen shrugged off soft Japanese GDP data to gain on the dollar.;agnews
450;Gateway: hang onto your hard drive New service plan lets customers keep old drives after replacement to protect data.;agnews
451;6 ex-officials face fraud charges in 1st criminal trial over Enron The first criminal trial involving former Enron Corp. executives opened yesterday with prosecutors charging that the defendants conspired with Wall Street bankers to carry out a sham transaction.;agnews
452;House approves tax shift to offset revenue sharing cut The state House on Wednesday approved a bill to move up the due date of county property taxes to offset lost state revenue sharing dollars.;agnews
453;IBM supercomputer may be the world's fastest (SiliconValley.com) SiliconValley.com - IBM is expected to announce today that it has built a supercomputer that could qualify as the world's fastest machine.;agnews
454;Music Publishers Sign Deal on Web Radio Music publishers and U.S. commercial\radio station owners said on Monday they had agreed to a new\\$1.7 billion deal to cover licensing rights for music played\over radio airwaves or via radio station Web sites.;agnews
455;Former Merrill Executives Convicted in Enron Scam A jury convicted four former Merrill Lynch (MER:NYSE - news - research) executives and a former Enron employee of conspiracy and fraud in the first criminal trial involving employees of Wall Street and the once-beleaguered company.;agnews
456;Delta pilots approve \$1 billion in concessions Delta Air Lines pilots, who resisted pay cuts for three years as their employer flew ever closer to bankruptcy, have voted to slash their own compensation to save the airline.;agnews
457;Delta Gets Up to \$600M in New Financing Delta Air Lines Inc. said Monday it has obtained up to \$600 million in new financing as the struggling carrier seeks to avoid bankruptcy.;agnews
458;Shell, Sinopec launch 187 million dollar service station venture (AFP) AFP - Anglo-Dutch oil giant Royal Dutch/Shell and China Petroleum and Chemical Corp (Sinopec Group) have launched a 187 million dollar service station joint venture, the companies said.;agnews
459;"Judge Says PeopleSoft's Revision 'Closer' (AP) AP - The judge who must decide whether PeopleSoft Inc.'s corporate takeover defenses will stand up against a hostile takeover attempt by Oracle Corp. said Friday the latest revision of a key defense was ""a lot closer"" to meeting concerns raised about it in court.";agnews
460;Cheney Undergoes Tests at Hospital (AP) AP - Vice President Dick Cheney, who has a history of heart trouble, went to a hospital Saturday after experiencing shortness of breath, an aide said.;agnews
461;5 troops killed fighting in Iraq A US soldier was killed yesterday by a homemade bomb and four US Marines died Friday in three separate incidents, the military announced yesterday.;agnews
462;Audio Company Crafts New Computerized Suspension System The Framingham, Mass., company best known for audio systems and speakers, has developed a revolutionary computer-controlled suspension system that replaces the traditional shocks and springs with electronic actuators.;agnews
463;Israelis kill three Palestinians Israeli soldiers killed three Palestinian militants in the West Bank and Gaza Strip, Palestinian witnesses say.;agnews
464;Back to 'School' for Walton, and 167 Other Hopefuls LONDON (Reuters) - Ireland's Philip Walton, who holed the winning putt for Europe at the 1995 Ryder Cup, tees off this week in a field of 168 at the European Tour qualifying school finals in Spain.;agnews
465;Gallacher clinches dunhill title Stephen Gallacher clinched his first win on the European Tour after edging out Graeme McDowell on the first play-off hole in the dunhill links Championship.;agnews
466;Invitation for Pope to visit Serbia-Montenegro in the works, president says (Canadian Press) Canadian Press - BELGRADE, Serbia-Montenegro (AP) - Serbia-Montenegro's president said Wednesday he is preparing an invitation for Pope John Paul to visit the Balkan country.;agnews
467;German retail giant in shake-up Loss-making German department store giant Karstadtquelle plans a major shake-up to try to haul itself back into profit, amid rumours of thousands of job cuts.;agnews
468;Justice Dept. and S.E.C. Investigating Merck Drug Federal prosecutors and the S.E.C. are investigating Merck in connection with its recalled pain reliever, Vioxx.;agnews
469;US bishop 'regret' over gay split The head of the US Episcopal Church expresses 'regret' over the appointment of a gay Anglican bishop.;agnews
470;This Jersey wears on star Jason Kidd performed a few of the old dance steps last night at the Meadowlands, but his new partners kept stepping on his feet, and on their own toes.;agnews
471;IT Forum: Exchange users to get more tools Although Microsoft won't announce the release date of the next version of its Exchange Server until next year, users can expect more management tools for existing versions in the meantime.;agnews
472;Leaders Launch Drive to Curb Polio in Africa KANO, Nigeria (Reuters) - Political leaders and health workers launched a drive Saturday to immunise more than 80 million children against polio in 23 African nations and fight back against a resurgence of the crippling disease.;agnews
473;Singer 'may move to French jail' French rock star Bertrand Cantat could return home from Lithuania to complete his jail term for killing his lover.;agnews
474;CA looks to move on after Kumar's indictment Even as Sanjay Kumar, the former CEO of Computer Associates, was indicted on accounting fraud charges and CA signed agreements with federal officials to avoid prosecution, some users said they're not giving up on the company's software.;agnews
475;Experts Warn of Net Flu Vaccine Scam Vaccines for sale online can be dangerous, and sellers could be perpetrating credit card fraud.;agnews
476;Telekom Austria secures right to buy MobilTel Telekom Austria on Monday won the right to acquire MobilTel, the Bulgarian operator, for 1.6bn (\$2.12bn), in a deal that would allow it to tap into an underdeveloped mobile market.;agnews
477;Pakistan tribesmen hunt for Qaeda-linked militants (Reuters) Reuters - Pakistani tribesmen launched a house-to-house hunt for al Qaeda-linked Islamic militants in a tribal region near the Afghan border on Saturday.;agnews
478;Hernandez Uncertain About Return Orlando Hernandez's tired right arm felt better Saturday, but he's not sure when he'll be able to pitch again for the Yankees.;agnews
479;Technical Problems Delay Russian Space Launch Again Technical problems have prompted a further delay to the blast-off of a Russian spacecraft to the International Space Station, space officials said on Tuesday.;agnews
480;D-Backs Edge Brewers 9-8 in 11 Innings (AP) AP - Alan Zinter hit a two-run homer in the bottom of the 11th to give the Arizona Diamondbacks a 9-8 win over the Milwaukee Brewers on Tuesday night.;agnews
481;Vigil for Arafat as details of his condition remain sketchy CLAMART, France: Some 20 pro-Palestinians continued a vigil early Saturday outside a hospital here after doctors tending Yasser Arafat said his condition had not changed but refused to respond to unconfirmed reports that the 75-year-old leader was brain;agnews
482;CSFB, Winterthur in focus in Credit Suisse overhaul Credit Suisse (CSGN.VX: Quote, Profile, Research) is set for a dramatic overhaul when Chief Executive Oswald Gruebel unveils a long-awaited plan next week to beat;agnews
483;Brazil Jobless Falls to 7-Month Low RIO DE JANEIRO, Brazil (Reuters) - Brazil's unemployment rate fell in July for the third straight month to a seven-month low of 11.2 percent and wages rose, underscoring the strengthening economy, official data showed on Thursday.;agnews
484;Pesticide Study Using Children Postponed (AP) AP - A planned government study into how children's bodies absorb pesticides and other chemicals has been temporarily suspended due to ethical concerns.;agnews
485;Ex-Enron Official Details Merrill Lynch Deal HOUSTON, Oct. 7 -- The government prepared Thursday to rest its fraud and conspiracy case against four former Merrill Lynch Co. executives and two former mid-level Enron Corp. executives, following testimony from a key Enron executive that a barge sale was a sham designed to inflate profits.;agnews
486;Former UConn Aide Pleads in Sex Case (AP) AP - The Connecticut assistant men's basketball coach who resigned after being arrested in a prostitution sting agreed Monday to perform 10 days of community service and undergo counseling.;agnews
487;Microsoft launches Windows-based hosting solution 3.0 US software maker Microsoft has announced the general availability of the Microsoft Solution for Windows-based Hosting version 3.0.;agnews
488;Returns are in, and Merrimack looks like a winner With a 90-59 record in five years at Merrimack , Ann McInerney has set some high standards.;agnews
489;Video of UN hostages telecast A video shown on Arabic television Sunday shows three people believed to be UN hostages who were seized by militants in Afghanistan.;agnews
490;Vodafone launches ten 3G sets Mobile phone giant Vodafone says it will introduce 10 new 3G handsets, many of which will be useable in both Europe and Japan.;agnews
491;Proteas skipper injures foot SOUTH AFRICAN captain Graeme Smith sustained a freak injury off the field but was likely to play in the second Test against India, a team official said today.;agnews
492;Oracle Targets SMBs with App Server Lite Officials at Oracle (Quote, Chart) used its Open World show in London as a springboard to launch an application server offering for small- to medium-sized businesses (SMB) Tuesday.;agnews
493;Barrera edges out Morales Marco Antonio Barrera has claimed the WBC super-featherweight title with a majority points win over old adversary Erik Morales at the MGM Grand Garden Arena in Las Vegas.;agnews
